EnsemblID,log2FoldChange,padj,Gene.name
ENSG00000264350.1,0.2315378454,0.5559270712,SNRPGP2
ENSG00000183722.7,0.1661756096,0.5559270712,LHFP
ENSG00000161326.8,0.1643202935,0.5560873462,DUSP14
ENSG00000214144.3,0.2958146797,0.5564632065,RP11-488L18.1
ENSG00000188596.4,-0.2748808867,0.5564632065,C12orf55
ENSG00000088888.13,-0.2012000828,0.5564632065,MAVS
ENSG00000233762.2,-0.1906764938,0.5564632065,AC007969.5
ENSG00000225791.1,-0.1545806637,0.5564632065,RP1-180E22.3
ENSG00000198276.8,-0.1262253555,0.5566186051,UCKL1
ENSG00000055208.12,-0.1056469245,0.5566186051,TAB2
ENSG00000166819.7,-0.2973638851,0.5566633102,PLIN1
ENSG00000224411.2,0.171330292,0.5566633102,RP11-1033A18.1
ENSG00000166762.11,-0.247899441,0.5567686737,CATSPER2
ENSG00000250492.1,-0.2356439086,0.5567689558,INTS6P1
ENSG00000233927.4,0.2120915613,0.5567689558,RPS28
ENSG00000065559.10,-0.1250613708,0.5567689558,MAP2K4
ENSG00000111786.3,0.118003674,0.5567689558,SRSF9
ENSG00000136827.11,0.1101185569,0.5567689558,TOR1A
ENSG00000229204.2,-0.22879262,0.5568212815,PTGES3P3
ENSG00000243926.1,-0.2391648725,0.5569060341,TIPARP-AS1
ENSG00000248309.1,-0.2270748006,0.5569060341,CTC-454M9.1
ENSG00000243444.3,-0.2163574338,0.5569060341,PALM2
ENSG00000077348.4,0.1959417276,0.5569060341,EXOSC5
ENSG00000258199.1,-0.18340755,0.5569060341,RP11-977G19.5
ENSG00000140043.6,-0.1662982622,0.5569060341,PTGR2
ENSG00000115425.9,-0.1645273656,0.5569060341,PECR
ENSG00000069943.5,0.1425792187,0.5569060341,PIGB
ENSG00000215193.6,-0.12095994,0.5569060341,PEX26
ENSG00000123064.8,-0.1038358426,0.5569060341,DDX54
ENSG00000189042.9,0.1699612362,0.5573413463,ZNF567
ENSG00000091879.9,0.2321515344,0.5573842285,ANGPT2
ENSG00000163655.10,0.1120384744,0.5574875369,GMPS
ENSG00000228212.1,-0.2605815337,0.5577471904,OFD1P17
ENSG00000204169.6,-0.2772659829,0.5586910615,AGAP7
ENSG00000116962.10,-0.2216759306,0.5586991534,NID1
ENSG00000175215.5,0.1136586718,0.5586991534,CTDSP2
ENSG00000213079.5,-0.1130513019,0.5587138364,SCAF8
ENSG00000237276.4,-0.2693286602,0.5589528714,ANO7L1
ENSG00000253106.1,0.251975629,0.5589528714,RP11-158K1.3
ENSG00000213234.4,0.2444002408,0.5589528714,ST13P10
ENSG00000148303.12,0.1604835693,0.5589528714,RPL7A
ENSG00000119718.5,-0.1363375839,0.5589528714,EIF2B2
ENSG00000101624.6,0.1706752374,0.5589568331,CEP76
ENSG00000076650.2,-0.1474070709,0.5589568331,GPATCH1
ENSG00000197121.9,-0.1310004132,0.5590036528,PGAP1
ENSG00000220695.1,-0.2939253222,0.5591086384,RP1-121G13.3
ENSG00000261526.1,-0.2852844479,0.5592056572,CTB-31O20.2
ENSG00000147123.10,0.1320857722,0.5592056572,NDUFB11
ENSG00000196126.6,0.2408495787,0.5592102433,HLA-DRB1
ENSG00000237036.3,-0.2066889032,0.5592102433,ZEB1-AS1
ENSG00000180329.9,0.1243024562,0.5596976652,CCDC43
ENSG00000161570.4,-0.2946929414,0.5598616339,CCL5
ENSG00000001630.11,0.1959966425,0.5599670204,CYP51A1
ENSG00000185507.15,0.1879798733,0.5600897717,IRF7
ENSG00000178952.4,0.1022782151,0.5600897717,TUFM
ENSG00000108828.11,-0.1274422719,0.5601988369,VAT1
ENSG00000148384.11,-0.1655090567,0.5602933109,INPP5E
ENSG00000232838.2,0.2849743117,0.5603893887,PET117
ENSG00000197258.5,-0.1519756949,0.5605652815,EIF4BP6
ENSG00000100426.5,0.1448837769,0.5605652815,ZBED4
ENSG00000099622.9,-0.1075474482,0.5605652815,CIRBP
ENSG00000113384.9,0.0922714921,0.5605652815,GOLPH3
ENSG00000141542.6,-0.1453661765,0.5608259462,RAB40B
ENSG00000234354.2,0.2077121857,0.5608792453,RPS26P47
ENSG00000162618.8,0.2476829851,0.5610159849,ELTD1
ENSG00000132881.6,-0.2406479831,0.5610159849,RSG1
ENSG00000204172.7,-0.2223428125,0.5610159849,AGAP10
ENSG00000244567.1,0.1935719725,0.5610159849,AC096772.6
ENSG00000228847.1,-0.189012051,0.5610159849,ATP5G2P4
ENSG00000137842.2,0.1614046507,0.5610159849,TMEM62
ENSG00000113013.8,0.1062117601,0.5610159849,HSPA9
ENSG00000168925.6,-0.2855008152,0.5611701506,CTRB1
ENSG00000102081.9,0.1143342615,0.561288467,FMR1
ENSG00000069974.11,-0.100203858,0.5614862197,RAB27A
ENSG00000260916.1,0.090220665,0.5614862197,CCPG1
ENSG00000169919.12,-0.0931573047,0.5615047192,GUSB
ENSG00000247121.2,-0.2541711257,0.5615877463,CTD-2260A17.2
ENSG00000170364.8,0.1412360403,0.5615877463,SETMAR
ENSG00000125733.13,-0.1364475974,0.5617628247,TRIP10
ENSG00000169359.8,0.1270619888,0.5620147567,SLC33A1
ENSG00000253144.1,-0.2082613211,0.5620781739,RP11-281O15.7
ENSG00000185332.2,0.235958466,0.5626127646,TMEM105
ENSG00000260917.1,-0.1876524536,0.5629989765,RP11-57H14.4
ENSG00000178922.12,-0.1340236865,0.5630758581,HYI
ENSG00000217716.3,-0.2949189639,0.5630973683,RPS10P3
ENSG00000235173.2,-0.2051581071,0.5630973683,FAM203A
ENSG00000173402.7,0.1070865207,0.5630973683,DAG1
ENSG00000224785.1,-0.2786615824,0.5632625438,AC006026.9
ENSG00000163040.10,-0.1792592962,0.5632625438,CCDC74A
ENSG00000213742.2,-0.2560333074,0.5635446032,RP4-694B14.5
ENSG00000259918.1,-0.224137268,0.5636581488,RP11-637I8.2
ENSG00000142330.15,0.1608360476,0.5639301915,CAPN10
ENSGR0000214717.4,0.2121550549,0.5641076719,ZBED1
ENSG00000261799.1,-0.1807020262,0.5641076719,RP11-283I3.6
ENSG00000083642.14,-0.0976044827,0.5641076719,PDS5B
ENSG00000158555.10,0.1467959236,0.564169013,GDPD5
ENSG00000233426.2,0.1629428449,0.5643337802,EIF3FP3
ENSG00000121864.5,0.1130160242,0.5647793613,ZNF639
ENSG00000127191.13,-0.2029399135,0.5651318789,TRAF2
ENSG00000258988.1,-0.2939475126,0.5654814255,RP11-125H8.1
ENSG00000162402.7,0.1405431955,0.5654814255,USP24
ENSG00000010244.11,0.0945349656,0.5654814255,ZNF207
ENSG00000115234.6,0.1050480154,0.5656817871,SNX17
ENSG00000182287.9,0.1839945002,0.5658541071,AP1S2
ENSG00000166068.8,0.1645264553,0.5658541071,SPRED1
ENSG00000143727.11,0.1194175922,0.5658541071,ACP1
ENSG00000230590.2,-0.2102957786,0.5658570607,FTX
ENSG00000086102.14,-0.1071019538,0.5659235528,NFX1
ENSG00000197614.6,-0.2914336924,0.5663724373,MFAP5
ENSG00000103404.10,-0.1571104007,0.5664037754,USP31
ENSG00000172738.7,0.2922174361,0.5664755536,TMEM217
ENSG00000183196.4,0.2148988251,0.5664755536,CHST6
ENSG00000189077.6,0.1173299483,0.5664755536,TMEM120A
ENSG00000101444.7,0.0924781783,0.5665219245,AHCY
ENSG00000171368.10,-0.2922594694,0.5666143442,TPPP
ENSG00000267544.1,-0.2688613905,0.5666143442,AC007229.3
ENSG00000238165.1,-0.2254217206,0.5666143442,AC007560.1
ENSG00000158615.8,0.1360267825,0.5666143442,PPP1R15B
ENSG00000185641.5,0.1421998659,0.5668707078,CTD-2287O16.1
ENSG00000122176.9,0.1327345889,0.5669920989,FMOD
ENSG00000100422.9,-0.1158773214,0.5671434274,CERK
ENSG00000136942.9,0.1443307366,0.5672477513,RPL35
ENSG00000161048.7,-0.1943310042,0.5675089607,NAPEPLD
ENSG00000087884.10,0.1861525607,0.5676798408,AAMDC
ENSG00000242814.2,0.2350550548,0.5678932235,RP11-436H11.1
ENSG00000166847.5,0.1164227993,0.5678932235,DCTN5
ENSG00000176903.3,0.1114583712,0.567908472,PNMA1
ENSG00000197536.6,-0.2698341086,0.5679381361,C5orf56
ENSG00000243679.1,-0.2362792434,0.5680074683,RP11-274B21.3
ENSG00000196381.5,-0.2239914383,0.5680074683,ZNF781
ENSG00000173227.9,0.1539025798,0.5680074683,SYT12
ENSG00000111142.9,0.1120378059,0.5680074683,METAP2
ENSG00000158290.12,0.1073919294,0.5680074683,CUL4B
ENSG00000113621.10,0.0965649082,0.5680074683,TXNDC15
ENSG00000168092.9,0.0943735793,0.5680074683,PAFAH1B2
ENSG00000089063.10,0.0886105247,0.5680074683,TMEM230
ENSG00000129636.8,0.1048552922,0.5681813145,ITFG1
ENSG00000240038.2,-0.2259303684,0.5683258037,AMY2B
ENSG00000145241.6,0.1211260023,0.5683258037,CENPC1
ENSG00000144579.3,-0.1087854347,0.5683258037,CTDSP1
ENSG00000179010.10,0.1172944304,0.5683752959,MRFAP1
ENSG00000099365.5,-0.2546959651,0.5684188772,STX1B
ENSG00000204685.5,-0.2305294244,0.5684188772,AC012307.3
ENSG00000253671.1,-0.2155523406,0.5684188772,RP11-806O11.1
ENSG00000110318.9,-0.1503789846,0.5685905269,KIAA1377
ENSG00000230074.1,-0.2317240491,0.5687989303,RP11-195F19.9
ENSG00000241570.3,0.261478801,0.5693267271,RP11-372E1.6
ENSG00000231409.3,0.2309157191,0.5693267271,RP11-83J16.1
ENSG00000163412.7,-0.1041904583,0.5693267271,EIF4E3
ENSG00000105221.12,-0.0885134815,0.5693267271,AKT2
ENSG00000131470.10,0.1973646514,0.5694333408,PSMC3IP
ENSG00000144677.10,0.1017274271,0.5694386902,CTDSPL
ENSG00000133639.3,0.1276882419,0.5696021565,BTG1
ENSG00000112530.7,-0.2556860893,0.569764484,PACRG
ENSG00000102383.9,0.142699799,0.5697920813,ZDHHC15
ENSG00000256234.1,-0.2803968219,0.5701689379,RP11-283G6.4
ENSG00000224628.2,-0.2172901205,0.5701689379,RP5-854E16.2
ENSG00000237697.2,0.2050408934,0.5701689379,LINC00312
ENSG00000214944.5,-0.1746080141,0.5701689379,ARHGEF28
ENSG00000119471.10,0.1181624021,0.5701689379,HSDL2
ENSG00000111707.7,-0.1017368632,0.5701689379,SUDS3
ENSG00000143801.12,0.1284739442,0.5704485437,PSEN2
ENSG00000187210.8,-0.1672297916,0.5708706524,GCNT1
ENSG00000250853.1,-0.2807856558,0.5709238175,RNF138P1
ENSG00000198155.5,-0.2723765105,0.5709238175,ZNF876P
ENSG00000111371.11,-0.1858941884,0.5709238175,SLC38A1
ENSG00000129757.8,-0.1485974215,0.5709238175,CDKN1C
ENSG00000185164.10,-0.117905613,0.5709238175,NOMO2
ENSG00000203667.5,0.1050398023,0.5709238175,COX20
ENSG00000124214.15,0.0929262587,0.5709238175,STAU1
ENSG00000049245.8,0.092499291,0.5709238175,VAMP3
ENSG00000266876.1,-0.2354659264,0.571063042,RP11-1148O4.1
ENSG00000173226.12,-0.1161970147,0.5710710095,IQCB1
ENSG00000001167.10,-0.1343591294,0.5712497611,NFYA
ENSG00000214892.4,-0.2692556085,0.5713599996,USP8P1
ENSG00000129493.10,0.1281671631,0.5716351055,HEATR5A
ENSG00000196159.7,0.1761144929,0.5717226409,FAT4
ENSG00000099998.13,0.2802338655,0.5718367295,GGT5
ENSG00000254505.3,0.2314555657,0.5718367295,CHMP4A
ENSG00000186280.5,-0.2261906153,0.5718367295,KDM4D
ENSG00000185015.3,0.1473122128,0.5718367295,CA13
ENSG00000025800.9,-0.0899474002,0.5718367295,KPNA6
ENSG00000163293.7,-0.1990462018,0.5718488368,NIPAL1
ENSG00000242445.1,0.1630873325,0.5718488368,RPL7AP11
ENSG00000170846.11,-0.1398822265,0.5718488368,AC093323.3
ENSG00000184100.5,-0.1290190197,0.5721487398,RP11-67F24.1
ENSG00000214078.7,-0.1062543975,0.5722489917,CPNE1
ENSG00000229809.4,0.1435140383,0.5724850931,ZNF688
ENSG00000072121.11,-0.1768324482,0.5729482753,ZFYVE26
ENSG00000257594.1,0.2750861303,0.5730249593,GALNT4
ENSG00000143398.14,-0.0985262602,0.5730249593,PIP5K1A
ENSG00000254852.4,-0.1573387186,0.5735889836,RP11-719K4.2
ENSG00000162889.6,0.0938707614,0.5735889836,MAPKAPK2
ENSG00000104205.8,0.1056098781,0.573596304,SGK3
ENSG00000230756.1,0.2243856869,0.5736627901,RHOQP3
ENSG00000227105.1,-0.2814636288,0.5736632999,PARP1P1
ENSG00000258895.1,-0.2386483005,0.5738837307,CTD-2643K12.1
ENSG00000179085.7,-0.1814829997,0.5738837307,DPM3
ENSG00000139437.13,-0.1363560982,0.5738837307,TCHP
ENSG00000253683.1,0.1313456455,0.5738837307,CTB-79E8.3
ENSG00000183978.7,0.1178417364,0.5738837307,COA3
ENSG00000169957.8,-0.1298862644,0.5739564121,ZNF768
ENSG00000131242.11,-0.1918460285,0.5739893058,RAB11FIP4
ENSG00000198912.6,-0.1371380104,0.5739893058,C1orf174
ENSG00000147174.7,-0.2386856703,0.5747729862,ACRC
ENSG00000148057.11,0.169592671,0.5747729862,IDNK
ENSG00000177335.6,-0.2588533954,0.5749907523,C8orf31
ENSG00000095209.7,0.1306379412,0.5749907523,TMEM38B
ENSG00000164306.6,0.1251075638,0.5749907523,CCDC111
ENSG00000172380.5,0.0823063748,0.5749907523,GNG12
ENSG00000087460.17,0.1100436027,0.5750216418,GNAS
ENSG00000227347.1,-0.1835406168,0.5753128202,HNRNPKP2
ENSG00000255986.2,0.2847848416,0.5755306137,MT1JP
ENSG00000180198.11,0.1258654376,0.5756250394,RCC1
ENSG00000230721.1,0.2795582943,0.5763075385,RP4-612B15.2
ENSG00000258289.2,0.1132471819,0.5763376743,CHURC1
ENSG00000167565.8,-0.1680328345,0.5764716253,SERTAD3
ENSG00000086730.12,0.2869623756,0.5766027085,LAT2
ENSG00000111665.6,0.2853891565,0.5766027085,CDCA3
ENSG00000173295.3,-0.2553508216,0.5766027085,FAM86B3P
ENSG00000134780.5,-0.2533155837,0.5766027085,DAGLA
ENSG00000128596.12,0.2195042411,0.5766027085,CCDC136
ENSG00000152078.5,0.2083752187,0.5766027085,TMEM56
ENSG00000134242.11,-0.1948979297,0.5766027085,PTPN22
ENSG00000159840.11,0.1495687064,0.5766027085,ZYX
ENSG00000091409.10,-0.1347060085,0.5766027085,ITGA6
ENSG00000180667.6,0.1728626047,0.5767753924,YOD1
ENSG00000168237.13,-0.2166608135,0.5768065912,GLYCTK
ENSG00000205629.7,0.1384162702,0.5768887225,LCMT1
ENSG00000105509.6,0.2871307734,0.576969331,HAS1
ENSG00000207966.1,-0.2650080764,0.5770195708,MIR29C
ENSG00000100596.2,0.1470921815,0.5770195708,SPTLC2
ENSG00000011454.11,-0.1220280426,0.5770195708,RABGAP1
ENSG00000243364.3,0.214935433,0.5770373595,EFNA4
ENSG00000068001.9,0.1469749491,0.5770373595,HYAL2
ENSG00000022277.8,0.0933952369,0.5770373595,RTFDC1
ENSG00000083123.10,0.1296584417,0.5770578253,BCKDHB
ENSG00000148925.6,0.1040749878,0.5770578253,BTBD10
ENSG00000182704.6,-0.0886827483,0.5771437184,TSKU
ENSG00000106346.7,-0.1216938436,0.5773761788,USP42
ENSG00000168172.3,0.2121714043,0.5776674456,HOOK3
ENSG00000126858.12,0.1053986631,0.5777464009,RHOT1
ENSG00000144228.4,0.1195583036,0.5779158874,SPOPL
ENSG00000146054.13,0.1852012264,0.5779729846,TRIM7
ENSG00000130414.7,-0.1142278612,0.5779729846,NDUFA10
ENSG00000069248.8,0.1143859618,0.5781166701,NUP133
ENSG00000008130.11,0.1303500926,0.5781551709,NADK
ENSG00000141258.7,-0.1192551079,0.5781610608,SGSM2
ENSG00000143457.6,-0.1229837519,0.5784722957,GOLPH3L
ENSG00000117242.7,-0.1271863639,0.5785706173,PINK1-AS
ENSG00000124782.15,-0.1123253067,0.5786034856,RREB1
ENSG00000108021.14,-0.1361745959,0.5786604813,FAM208B
ENSG00000170606.9,0.1164535599,0.5786604813,HSPA4
ENSG00000166004.9,-0.1561312114,0.5789325447,KIAA1731
ENSG00000267397.1,0.2696280237,0.5792605012,RP11-873E20.1
ENSG00000265298.1,-0.2315967745,0.5792605012,RP13-104F24.3
ENSG00000204524.5,0.2159120814,0.5792605012,ZNF805
ENSG00000087263.12,0.1260557416,0.5792605012,OGFOD1
ENSG00000079805.11,-0.1043839326,0.5792605012,DNM2
ENSG00000167383.4,0.1967054625,0.5793195305,ZNF229
ENSG00000144028.10,-0.1424002664,0.5793195305,SNRNP200
ENSG00000136250.7,0.2807045137,0.5794493755,AOAH
ENSG00000235472.1,0.2364820029,0.5794493755,EIF4A1P7
ENSG00000140104.9,-0.144618263,0.5794493755,C14orf79
ENSG00000121039.5,0.1616490037,0.5794623816,RDH10
ENSG00000110031.8,-0.1437882761,0.5795318687,LPXN
ENSG00000242457.1,-0.210096759,0.5797598311,RBBP4P2
ENSG00000203778.2,0.1240236132,0.5797598311,FAM229B
ENSG00000141564.9,-0.1302600005,0.5798111111,RPTOR
ENSG00000143401.10,0.114928888,0.5798111111,ANP32E
ENSG00000142657.16,0.1155022163,0.5799177854,PGD
ENSG00000147799.7,-0.2124292463,0.5801546761,ARHGAP39
ENSG00000161835.6,0.2542150923,0.5801829097,GRASP
ENSG00000148843.8,-0.1425429601,0.5801829097,PDCD11
ENSG00000143870.8,0.0909626793,0.5801829097,PDIA6
ENSG00000160214.8,-0.1241080569,0.5801911039,RRP1
ENSG00000111788.9,-0.2148576636,0.5803255682,RP11-22B23.1
ENSG00000141956.9,-0.1510469953,0.5804101973,PRDM15
ENSG00000197782.9,-0.1558542686,0.5805231162,ZNF780A
ENSG00000257616.1,-0.2883487008,0.5806855803,RP11-641A6.5
ENSG00000242629.1,0.2200298227,0.5807352843,USP6NL-IT1
ENSG00000172500.8,0.1215512469,0.5807352843,FIBP
ENSG00000227124.4,-0.2295692828,0.5809611905,ZNF717
ENSG00000258472.3,-0.265630968,0.5812709324,RP11-192H23.4
ENSG00000185453.8,-0.205511949,0.5812709324,C19orf68
ENSG00000106034.13,-0.1647898349,0.5812709324,CPED1
ENSG00000149823.3,0.1243345056,0.5812709324,VPS51
ENSG00000103512.10,-0.1229778279,0.5812709324,NOMO1
ENSG00000186952.10,0.2739398712,0.5813449381,TMEM232
ENSG00000171574.13,-0.1539312585,0.581438385,ZNF584
ENSG00000163635.13,0.1335055321,0.5814814929,ATXN7
ENSG00000266930.1,-0.2695282896,0.5816258907,CTD-2085J24.4
ENSG00000104218.9,-0.1515750457,0.5816258907,CSPP1
ENSG00000153767.5,-0.1419763021,0.5816258907,GTF2E1
ENSG00000148154.5,-0.1226592663,0.5816258907,UGCG
ENSG00000148175.8,-0.1065741595,0.5816258907,STOM
ENSG00000264247.1,-0.1416448313,0.5817583805,RP11-231E4.4
ENSG00000177150.8,0.1260065536,0.5817583805,FAM210A
ENSG00000172671.15,-0.1451861033,0.5819679222,ZFAND4
ENSG00000122783.12,0.1184044297,0.5819679222,C7orf49
ENSG00000074935.8,-0.109586043,0.5819679222,TUBE1
ENSG00000109680.6,0.2026749868,0.5823927416,TBC1D19
ENSG00000155906.12,0.1413709768,0.5827034836,RMND1
ENSG00000186818.7,-0.2656274796,0.5830503931,LILRB4
ENSG00000256537.1,0.1973504031,0.5833086484,RP11-785H5.1
ENSG00000170633.12,0.1147255094,0.5833086484,RNF34
ENSG00000177733.4,0.1109098815,0.5833086484,HNRNPA0
ENSG00000116497.13,-0.1124986291,0.583628419,S100PBP
ENSG00000250273.1,0.2632086737,0.5838813088,PSMC1P5
ENSG00000204637.3,-0.2554402838,0.5838813088,AC068538.2
ENSG00000258427.3,0.1471872878,0.5838813088,CTD-2568P8.3
ENSG00000109670.8,0.1197620015,0.5838813088,FBXW7
ENSG00000214575.5,0.2764211284,0.5839240578,CPEB1
ENSG00000244754.4,-0.0991932582,0.5839375979,N4BP2L2
ENSG00000127329.10,0.2704971912,0.5841567521,PTPRB
ENSG00000174840.7,0.1311521738,0.5842457758,PDE12
ENSG00000001461.12,0.1305052673,0.5842457758,NIPAL3
ENSG00000101194.13,-0.1463283538,0.5846662168,SLC17A9
ENSG00000197647.7,-0.182117467,0.5846752576,ZNF433
ENSG00000101473.12,0.1736281955,0.584859237,ACOT8
ENSG00000254876.1,-0.2784315965,0.585013092,RP11-23J9.5
ENSG00000011007.7,-0.0998557717,0.585052027,TCEB3
ENSG00000250218.1,-0.2731036806,0.585101506,ALDH1L1-AS1
ENSG00000168672.3,0.1883821972,0.5851496461,FAM84B
ENSG00000104154.5,0.1261031248,0.585534903,SLC30A4
ENSG00000229828.1,0.2711263197,0.5855987962,RP11-94I2.1
ENSG00000112110.5,0.1140278436,0.5856739596,MRPL18
ENSG00000006652.9,0.1260511338,0.5861603335,IFRD1
ENSG00000133256.8,-0.2795144747,0.5861717939,PDE6B
ENSG00000255471.1,-0.2560596508,0.5862802041,RP11-736K20.5
ENSG00000223380.3,-0.1050517805,0.5862802041,SEC22B
ENSG00000131732.7,0.1039519069,0.5862933111,ZCCHC9
ENSG00000128591.11,0.2705516213,0.5863750989,FLNC
ENSG00000174028.6,-0.1067247658,0.5863750989,FAM3C2
ENSG00000132294.9,0.0931023281,0.5863750989,EFR3A
ENSG00000160961.7,0.1594765699,0.5864429865,ZNF333
ENSG00000160801.9,-0.184874477,0.5865294894,PTH1R
ENSG00000117475.9,0.1129290125,0.5866755919,BLZF1
ENSG00000249852.1,0.2711238603,0.58679822,AC145676.2
ENSG00000198040.6,0.1795877184,0.58679822,ZNF84
ENSG00000213942.3,0.1643694941,0.58679822,RP1-102E24.1
ENSG00000125746.10,-0.1403294031,0.58679822,EML2
ENSG00000171451.13,0.1246489542,0.58679822,DSEL
ENSG00000086848.9,-0.1665272441,0.5868783376,ALG9
ENSG00000259000.1,-0.2655206813,0.5869478327,CTD-2373J19.1
ENSG00000198700.5,-0.1041528973,0.5872997382,IPO9
ENSG00000006075.11,0.2797291993,0.5875190934,CCL3
ENSG00000255909.1,0.2372377668,0.5875190934,RP11-841C19.3
ENSG00000164106.2,-0.128767584,0.5875190934,SCRG1
ENSG00000164283.8,0.27914644,0.5875262114,ESM1
ENSG00000228089.1,-0.2785049484,0.587712637,RP1-197O17.2
ENSG00000185684.8,-0.1569781856,0.5877991636,EP400NL
ENSG00000142687.12,-0.1503890266,0.5880862471,KIAA0319L
ENSG00000157470.7,-0.2585255074,0.5881619385,FAM81A
ENSG00000142552.3,-0.1391255996,0.5881873283,RCN3
ENSG00000164291.12,-0.1164285172,0.5882486028,ARSK
ENSG00000188277.8,-0.2729833162,0.5882828716,C15orf62
ENSG00000254013.1,-0.2623491829,0.5882828716,MAP2K1P1
ENSG00000102935.7,0.1684153616,0.5882828716,ZNF423
ENSG00000119661.8,0.1608694186,0.5882828716,DNAL1
ENSG00000210127.1,-0.2797273774,0.5884188169,MT-TA
ENSG00000263179.1,-0.2162155763,0.5884188169,RP11-485G7.4
ENSG00000225067.2,-0.2721736335,0.5885573971,RPL23AP2
ENSG00000128965.7,0.2124352144,0.5886796098,CHAC1
ENSG00000104886.4,-0.18229726,0.5886796098,PLEKHJ1
ENSG00000144791.5,-0.1610542087,0.5886796098,LIMD1
ENSG00000146476.6,0.1313546355,0.5886796098,C6orf211
ENSG00000198722.8,0.1059619824,0.5886796098,UNC13B
ENSG00000125818.12,-0.0890777982,0.5886796098,PSMF1
ENSG00000106397.7,0.1288066306,0.5891828673,PLOD3
ENSG00000198492.10,0.1014808491,0.5893014674,YTHDF2
ENSG00000169989.2,-0.2802468202,0.5894165673,TIGD4
ENSG00000093072.11,-0.206107215,0.5894398643,CECR1
ENSG00000223973.1,-0.280708776,0.5896258986,AC068491.3
ENSG00000228053.1,0.2516535648,0.5896258986,RP11-151F5.2
ENSG00000188342.7,0.1309125307,0.5896258986,GTF2F2
ENSG00000120925.9,0.1121786688,0.5896258986,RNF170
ENSG00000140600.12,-0.2726693385,0.5896274324,SH3GL3
ENSG00000104884.10,-0.1477629524,0.5897006051,ERCC2
ENSG00000074964.12,-0.1321369603,0.5904108521,ARHGEF10L
ENSG00000096746.13,-0.1089905486,0.5904108521,HNRNPH3
ENSG00000101146.8,-0.1056098881,0.5904108521,RAE1
ENSG00000147535.12,-0.1003259845,0.5904108521,PPAPDC1B
ENSG00000219200.5,0.2502643065,0.590463942,RNASEK
ENSG00000197417.7,0.2274635772,0.590463942,SHPK
ENSG00000010327.6,-0.1946651765,0.5904697148,STAB1
ENSG00000197694.9,0.136869144,0.5906319648,SPTAN1
ENSG00000115295.15,-0.135541877,0.5906503547,CLIP4
ENSG00000130958.7,0.1242423305,0.5906503547,SLC35D2
ENSG00000107341.4,-0.1129640202,0.5906503547,UBE2R2
ENSG00000160058.14,-0.0951676407,0.5906503547,BSDC1
ENSG00000143393.12,-0.1001617773,0.5906641171,PI4KB
ENSG00000101152.6,0.0930280978,0.5906641171,DNAJC5
ENSG00000066455.8,0.1028923736,0.5907636781,GOLGA5
ENSG00000231351.2,-0.2547844685,0.5909539173,AC111200.7
ENSG00000134297.6,0.206031885,0.5909539173,PLEKHA8P1
ENSG00000178947.7,0.1977492808,0.5909539173,LINC00086
ENSG00000051825.9,0.1592726365,0.5909539173,MPHOSPH9
ENSG00000184254.11,0.154058043,0.5909539173,ALDH1A3
ENSG00000144182.12,-0.1529011731,0.5909539173,LIPT1
ENSG00000231245.2,0.2253785507,0.5909748416,C1DP1
ENSG00000169105.6,-0.1494279463,0.5909792431,CHST14
ENSG00000133874.1,0.2628813423,0.5910301431,RNF122
ENSGR0000182378.8,-0.2416854266,0.5910301431,PLCXD1
ENSG00000215190.4,0.1726054505,0.5910301431,LINC00680
ENSG00000040933.10,-0.1171430817,0.5910301431,INPP4A
ENSG00000132768.9,-0.1393348447,0.5911651294,DPH2
ENSG00000181450.12,0.1876159058,0.5913236328,ZNF678
ENSG00000134202.6,0.1548937345,0.591507644,GSTM3
ENSG00000106077.14,0.2200844369,0.5915124448,ABHD11
ENSG00000225308.2,-0.2474423227,0.5915967407,ASS1P11
ENSG00000163867.11,0.1235403548,0.5915967407,ZMYM6
ENSG00000243452.3,-0.1619025889,0.5916876429,NBPF15
ENSG00000215883.5,-0.2200152803,0.5919439244,CYB5RL
ENSG00000199753.1,-0.2544960761,0.5919491309,SNORD104
ENSG00000232721.1,-0.2735766922,0.5919868079,RP11-403I13.5
ENSG00000090487.6,0.1009773441,0.5919868079,SPG21
ENSG00000260081.1,-0.2773800745,0.5920034467,RP11-66N11.8
ENSG00000105698.10,-0.1163848796,0.5920034467,USF2
ENSG00000172336.4,-0.1665367968,0.5920115231,POP7
ENSG00000068323.11,-0.0968644911,0.5920115231,TFE3
ENSG00000253731.1,-0.1839527173,0.5920652217,PCDHGA6
ENSG00000198625.8,-0.1598318779,0.5920652217,MDM4
ENSG00000005381.6,-0.2103903943,0.592102712,MPO
ENSG00000164620.4,-0.2528682973,0.5921343982,RELL2
ENSG00000154262.8,-0.2484180646,0.5921343982,ABCA6
