EntrezID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
12416	930.609287473888	-0.867248358286758	0.0954669928918547	-9.08427438653252	1.04392662472052e-19	2.12196359875866e-18	Cbx2
12417	323.372164722362	-0.491051252097956	0.131654743097272	-3.72984095024322	0.000191600678263094	0.000602584133137429	Cbx3
12418	1781.23059391913	-0.0764510050937098	0.121512827363418	-0.62915995580501	0.529244341944083	0.626527022113228	Cbx4
12419	5856.115998259	-0.854670063257629	0.0998309462770661	-8.56117361529979	1.11724311459289e-17	1.876769516828e-16	Cbx5
12421	1476.6548474996	0.381724938885581	0.0936565416511657	4.07579579766417	4.58572481977574e-05	0.00016209671061349	Rb1cc1
12428	5994.21819249581	-0.870059771695336	0.107379096787346	-8.10269221595712	5.37561141248771e-16	7.6364708170873e-15	Ccna2
12442	2761.80786301344	-0.81949115546179	0.137335675758389	-5.96706683049713	2.41556489846322e-09	1.66457856241026e-08	Ccnb2
12444	3024.69165821176	0.522671101894864	0.133210764639992	3.92364013004057	8.72209939751988e-05	0.000292770854962111	Ccnd2
12445	12200.7664918091	-0.548690113752212	0.119372765758272	-4.5964430016081	4.29764467274104e-06	1.81762917388024e-05	Ccnd3
12447	607.636166495396	-0.622113933209296	0.107735332864911	-5.77446522571535	7.71978702882703e-09	4.93525853982945e-08	Ccne1
12448	1335.24484297326	-0.896581331018195	0.112624476331879	-7.96080355016411	1.70925579772434e-15	2.34004765923035e-14	Ccne2
12449	2065.74586588797	-0.912314483344133	0.115733094993624	-7.88291787577609	3.19823280077791e-15	4.29033077848429e-14	Ccnf
12450	2696.59403266297	-0.134780839202503	0.121825666691381	-1.10634189709744	0.268578563901195	0.364872390267498	Ccng1
12452	2778.78763958594	0.394376915646998	0.0912808360721107	4.32047878412775	1.55691025323826e-05	5.98348197120285e-05	Ccng2
12453	4063.67122408149	0.0051488234978824	0.0764453558255576	0.0673529927655988	0.94630069050186	0.965079697794313	Ccni
12454	1166.11750021629	-0.158197950144951	0.0913144335290432	-1.73245284486855	0.0831929660317835	0.136706931990109	Ccnk
12455	601.112590171017	0.074403999480338	0.108441403786502	0.686121692290371	0.492636372895979	0.593743774103499	Ccnt1
12457	181.588425569594	-0.735391422901204	0.187248185631131	-3.92736207521864	8.58826416903842e-05	0.000288535094723599	Ccrn4l
12460	275.961210750827	0.219172617568841	0.134205212647369	1.63311553437741	0.102444700031803	0.162584650092525	Ccs
12461	7235.24611644085	-0.356331883888322	0.080772650527996	-4.41154130214926	1.02637370493942e-05	4.07740459204354e-05	Cct2
12462	5117.228050394	-0.649006942766985	0.0864404071593964	-7.50814305594621	5.99719499369795e-14	7.00724888737339e-13	Cct3
12464	4750.67349029066	-0.219525589075429	0.0739679624621693	-2.96784691328634	0.00299893651632543	0.00732397740246689	Cct4
12465	7221.96420819541	-0.386767989191072	0.0792331028438204	-4.88139395415885	1.05338564908633e-06	4.89791881681946e-06	Cct5
12466	4811.75658617277	-0.753862062420774	0.0854312934086435	-8.82419114053238	1.1025377528372e-18	2.0463823668234e-17	Cct6a
12468	5194.66820980015	-0.564855271203752	0.0907334138406616	-6.22543831752769	4.80211558516103e-10	3.60063262617173e-09	Cct7
12469	6449.99992579562	-0.658951449652393	0.0868532615032739	-7.58695112016668	3.27520567595199e-14	3.96597632760732e-13	Cct8
12476	229.88164628973	0.217529564413629	0.151976197958906	1.43133969223555	0.152332883397537	0.22747466444565	Cd151
12478	15733.9050357318	1.02162012205455	0.0947247243954052	10.78514747417	4.04593854359384e-27	1.50190544887113e-25	Cd19
12479	603.501277403065	1.14769032756109	0.12158416224848	9.43947226626085	3.74661597611129e-21	8.71030515021191e-20	Cd1d1
12480	129.671074864593	1.17071129213491	0.187199903616563	6.25380285736068	4.00576617426187e-10	3.04384460570422e-09	Cd1d2
12481	1708.05824105024	2.02825391652043	0.358023844156225	5.66513641375068	1.46907615472758e-08	9.02489431569488e-08	Cd2
12482	806.424037334117	3.86746945105281	0.183318571134997	21.0969866670234	8.47690266026994e-99	7.99795765996468e-96	Ms4a1
